source,target,reached,length,visited
Tay-Sachs_disease,Gas_giant,False,25,"['Tay-Sachs_disease', 'Fatty_acid', 'Coconut_oil', 'Philippines', 'Natural_gas', 'Gas', 'Dutch_language', 'United_States', 'Kingman_Reef', 'Pacific_Ocean', 'Igneous_rock', 'Carbon_dioxide', 'Fossil_fuel', 'Global_warming', 'Nuclear_power', 'Nuclear_weapon', 'Tsar_Bomba', 'Arctic_Circle', 'Earth', 'Red_giant', 'Red_dwarf', 'Big_Bang', 'Milky_Way', 'Andromeda_Galaxy', 'Star_Wars']"
Tay_Rail_Bridge,Adolf_Hitler,True,4,"['Tay_Rail_Bridge', 'Karl_Marx', 'Joseph_Stalin', 'Adolf_Hitler']"
Tea,DVD,True,16,"['Tea', 'Fruit', 'Apple', 'Bible', 'Latin', 'Law', 'Police', 'Crime', 'Government', 'Country', 'Language', 'Sound', 'Music', 'Propaganda', 'Television', 'DVD']"
Tea,Otter,False,25,"['Tea', 'Lemon', 'Apple', 'Citrus', 'Fruit', 'Animal', 'Bird', 'Swift', 'Insect', 'Beetle', 'Thorax', 'Hymenoptera', 'Bee', 'Honey', 'Bear', 'Dog', 'Cat', 'Tiger', 'Mammal', 'Dolphin', 'Fish', 'Whale_shark', 'Shark', 'Tiger_shark', 'Turtle']"
Telephone,Penguin,True,6,"['Telephone', 'Sweden', 'Arctic_Circle', 'Arctic', 'Antarctica', 'Penguin']"
Telephone,Pyramid,True,7,"['Telephone', 'United_States', 'Volcano', 'Magma', 'Granite', 'Egyptian_pyramids', 'Pyramid']"
Telephone,Tobacco,True,7,"['Telephone', 'United_States', 'Coal', 'Carbon', 'Fruit', 'Plant', 'Tobacco']"
Telephone,Turtle,True,10,"['Telephone', 'Star_Trek', 'DVD', 'Euro', 'Poland', 'Potato', 'Plant', 'Animal', 'Reptile', 'Turtle']"
Telephone,Wine,True,10,"['Telephone', 'Sound', 'Music', 'Language', 'Science', 'Renaissance', 'Islam', 'Alcohol', 'Ethanol', 'Wine']"
Telephone_exchange,Technology,True,6,"['Telephone_exchange', 'Telecommunication', 'Internet', 'Microsoft', 'Industry', 'Technology']"
Telescope,Brass_instrument,True,18,"['Telescope', 'Radio_telescope', 'Europe', 'Baltic_Sea', 'Silver', 'Chemical_element', 'Periodic_table', 'Metal', 'Aluminium', 'Aluminium_chloride', 'Electricity', 'Michael_Faraday', 'James_Clerk_Maxwell', 'Scotland', 'Music', 'Musical_instrument', 'Trumpet', 'Brass_instrument']"
Television,16th_century,True,4,"['Television', 'France', 'Middle_Ages', '16th_century']"
Television,Painting,True,4,"['Television', 'Color', 'Art', 'Painting']"
Television,Physics,True,4,"['Television', 'Technology', 'Science', 'Physics']"
Temperate,Arsenic,True,11,"['Temperate', 'Aristotle', 'Jew', 'Zionism', 'Aztec', 'Eagle', 'Albania', 'Israel', 'Chemistry', 'Uranium', 'Arsenic']"
Temple_of_Artemis,Hurricane_Katrina,True,5,"['Temple_of_Artemis', 'Moon', 'United_States', 'Gulf_of_Mexico', 'Hurricane_Katrina']"
Temple_of_Artemis,Tornado,True,7,"['Temple_of_Artemis', 'Latin', 'United_States', 'Rocky_Mountains', 'Ocean', 'Tropical_cyclone', 'Tornado']"
Temple_of_Artemis,William_Shakespeare,True,4,"['Temple_of_Artemis', '18th_century', 'William_Hogarth', 'William_Shakespeare']"
Tennis,Ku_Klux_Klan,True,10,"['Tennis', 'Boris_Becker', 'Italo_disco', 'Europe', 'Soviet_Union', 'Nazi_Germany', 'Nazism', 'Adolf_Hitler', 'Fascism', 'Ku_Klux_Klan']"
Tennis,Nuclear_weapon,True,3,"['Tennis', 'Russia', 'Nuclear_weapon']"
Tennis,Pluto,True,6,"['Tennis', 'United_States', 'Moon', 'Mars', 'Planet', 'Pluto']"
Tennis,River,True,4,"['Tennis', 'London', 'River_Thames', 'River']"
Tennis_Masters_Cup,Velociraptor,True,17,"['Tennis_Masters_Cup', 'Paris', 'RER', 'Brussels', 'United_States', 'Volcano', 'Mount_Vesuvius', 'Stroke', 'Cerebellum', 'Vertebrate', 'Animal', 'Magellanic_Penguin', 'Penguin', 'Dinosaur', 'Microraptor', 'Theropoda', 'Velociraptor']"
Terik,Carl_Jung,True,5,"['Terik', 'Kenya', 'Human', 'Sigmund_Freud', 'Carl_Jung']"
Terrorism,Super_Mario_Bros.,False,25,"['Terrorism', 'Nuclear_weapon', 'Tsar_Bomba', 'Arctic_Circle', 'United_States', 'Kingman_Reef', 'Pacific_Ocean', 'San_Francisco%2C_California', 'Spain', 'France', 'United_Kingdom', 'Royal_Marines', 'Germany', 'Brothers_Grimm', 'Constitutional_monarchy', 'England', 'King_Arthur', 'Italy', 'Black_Sea', 'Red_Sea', 'Europe', 'Dolphin', 'Bottlenose_Dolphin', 'Tuna', 'Japan']"
Textile,Homer,True,9,"['Textile', 'China', 'Basketball', 'Baseball', 'Jackie_Robinson', 'Athletics_%28track_and_field%29', 'Sport', 'Ancient_Greece', 'Homer']"
Textile,Latin_America,True,4,"['Textile', 'China', 'United_States', 'Latin_America']"
Textile,Wine,True,20,"['Textile', 'Clothing', 'Wood', 'Water', 'Ethanol', 'Alcohol', 'Algol', 'Diamond', 'Mineral', 'Iron', 'Steel', 'Damascus_steel', 'Glass', 'Stained_glass', 'Art', 'Sultan', 'Islam', 'Citrus', 'Fruit', 'Wine']"
Thailand,Cyclops,True,8,"['Thailand', 'United_States', 'Greece', 'Hellenistic_Greece', 'Athens', 'Zeus', 'Odyssey', 'Cyclops']"
Thallium,Axe,True,17,"['Thallium', 'Electron', 'Amber', 'Electricity', 'Thunderstorm', 'Uganda', 'Tajikistan', 'Aluminium', 'Argon', 'Titanium', 'Metal', 'Steel', 'Damascus_steel', 'Katana', 'Firearm', 'Weapon', 'Axe']"
The_Absent-Minded_Beggar,Tree_frog,True,19,"['The_Absent-Minded_Beggar', 'Poetry', 'Spanish_language', 'Easter_Island', 'Tree', 'Forest', 'Acid_rain', 'Invasive_species', 'Carcinus_maenas', 'Carolus_Linnaeus', 'Ecology', 'Carbon_dioxide', 'Plant', 'Sugar_beet', 'Beet', 'Fruit', 'Animal', 'Australian_Green_Tree_Frog', 'Tree_frog']"
The_Adventures_of_Tintin,Dingo,False,25,"['The_Adventures_of_Tintin', 'Fish', 'Oxygen', 'Sweden', 'Meat', 'Brain', 'Bee', 'Animal', 'Bird', 'Feather', 'Goose', 'Snow_Goose', 'United_States', 'Coal', 'Germany', 'France', 'United_Kingdom', 'Europe', 'Homer', 'Italy', 'Latin', 'English_language', 'World_War_II', 'Hirohito', 'China']"
The_Anarchy,Humpback_Whale,True,6,"['The_Anarchy', 'England', 'Irish_Sea', 'Atlantic_Ocean', 'Whale', 'Humpback_Whale']"
The_Bahamas,Dead_Sea,True,8,"['The_Bahamas', 'Atlantic_Ocean', 'Black_Sea', 'Red_Sea', 'Indian_Ocean', 'Ocean', 'Sea', 'Dead_Sea']"
The_Bahamas,Trojan_War,True,4,"['The_Bahamas', 'Atlantic_Ocean', 'Greek_mythology', 'Trojan_War']"
The_Bahamas,Wolfgang_Amadeus_Mozart,True,7,"['The_Bahamas', 'United_States', 'Music_of_the_United_States', 'Music_of_Italy', 'Flute', 'Johann_Sebastian_Bach', 'Wolfgang_Amadeus_Mozart']"
The_Beatles,Adolf_Hitler,True,3,"['The_Beatles', 'World_War_II', 'Adolf_Hitler']"
The_Beatles,Alzheimer%27s_disease,False,25,"['The_Beatles', 'United_States', 'C%C3%B4te_d%27Ivoire', 'France', 'United_Kingdom', 'Europe', 'Germany', 'D%C3%BCsseldorf', 'World_War_II', 'India', 'English_language', 'England', 'Latin', 'Italy', 'Japan', 'China', 'Africa', 'Spain', 'Russia', 'Time_zone', 'Canada', 'Currency', '19th_century', 'Niccol%C3%B2_Paganini', 'London']"
The_Beatles,Kuwait,True,7,"['The_Beatles', 'Luxembourg', 'Belgium', 'Morocco', 'Baghdad', 'Iraq', 'Kuwait']"
The_Beatles,List_of_circulating_currencies,True,4,"['The_Beatles', 'United_States', 'Currency', 'List_of_circulating_currencies']"
The_Beatles,Sumo,True,7,"['The_Beatles', 'Radio', 'United_Kingdom', 'Sport', 'Football', 'Japan', 'Sumo']"
The_Beatles_discography,Alligator,True,11,"['The_Beatles_discography', 'Canada', 'Hurricane_Katrina', 'Florida', 'Sugarcane', 'Barbados', 'Grenada', 'Africa', 'Crocodile', 'Reptile', 'Alligator']"
The_Beatles_discography,Florida,True,5,"['The_Beatles_discography', 'Canada', 'Russia', 'Cuba', 'Florida']"
The_Blitz,Macintosh,True,12,"['The_Blitz', 'United_States', 'Computer', 'Linux', 'Emacs', 'Unix', 'TeX', 'Computer_science', 'Internet', 'Microsoft', 'Microsoft_Windows', 'Macintosh']"
The_Brothers_Karamazov,Polonium,True,12,"['The_Brothers_Karamazov', 'Russia', 'Nuclear_weapon', 'Plutonium', 'Uranium', 'Tungsten', 'Hafnium', 'Rutherfordium', 'Dubnium', 'Californium', 'Neutron', 'Polonium']"
The_Canadian,Jet_engine,True,10,"['The_Canadian', 'Lake_Superior', 'Black_Sea', 'Atlantic_Ocean', 'Arctic_Ocean', 'Hudson_Bay', 'Cold_War', 'Nuclear_weapon', 'Aircraft', 'Jet_engine']"
The_Cat_in_the_Hat,Black_Sea,True,6,"['The_Cat_in_the_Hat', 'Latin', 'Spanish_language', 'Gibraltar', 'Mediterranean_Sea', 'Black_Sea']"
The_Cat_in_the_Hat,Doctor_Who,False,25,"['The_Cat_in_the_Hat', 'Dr._Seuss', 'United_States', 'Medicine', 'Hippocrates', 'Anatomy', 'Science', 'History_of_science', 'Dmitri_Mendeleev', 'Black_Sea', 'Abkhazia', 'United_Nations', 'John_Howard', 'United_Kingdom', 'John_Milton', 'Galileo_Galilei', 'Stephen_Hawking', 'Albert_Einstein', 'Richard_Feynman', 'Robert_Oppenheimer', 'Dwight_D._Eisenhower', 'Richard_Nixon', 'Neil_Armstrong', 'Apollo_8', 'Santa_Claus']"
The_Cat_in_the_Hat,Mount_Kilimanjaro,False,25,"['The_Cat_in_the_Hat', 'Latin', 'Europe', 'Svalbard', 'Arctic_Circle', 'Sweden', 'Palestinian_territories', 'Yom_Kippur_War', 'Gaza_Strip', 'Arable_land', 'Scotland', 'Scottish_Highlands', 'Loch_Ness', 'Loch', 'England', 'Rudyard_Kipling', 'Yellowstone_National_Park', 'Mount_St._Helens', 'Mount_Rainier', 'Volcano', 'Mount_Unzen', 'Tsunami', 'Krakatoa', 'Mount_Pinatubo', '1980_eruption_of_Mount_St._Helens']"
The_Cat_in_the_Hat,Niagara_Falls,True,6,"['The_Cat_in_the_Hat', 'Latin', 'Rome', 'New_York_City', 'Great_Lakes', 'Niagara_Falls']"
The_Cat_in_the_Hat,Ozone,True,5,"['The_Cat_in_the_Hat', 'Latin', 'Science', 'Pollution', 'Ozone']"
The_Cat_in_the_Hat,Sunlight,True,6,"['The_Cat_in_the_Hat', 'Latin', 'Science', 'Nature', 'Sun', 'Sunlight']"
The_Country_Wife,Avocado,True,10,"['The_Country_Wife', 'France', 'Spanish_language', 'Manila', 'Buenos_Aires', 'Diego_Maradona', 'Spain', 'Philippines', 'Mango', 'Avocado']"
The_Gambia,Thomas_Jefferson,True,4,"['The_Gambia', 'Franklin_D._Roosevelt', 'George_Washington', 'Thomas_Jefferson']"
The_Godfather,Neptune,True,11,"['The_Godfather', 'Oslo', 'Luxembourg', 'NATO', 'Kazakhstan', 'Mongolia', 'Peru', 'Pacific_Ocean', 'Ocean', 'Planet', 'Neptune']"
The_Godfather,Saxophone,True,6,"['The_Godfather', 'Elvis_Presley', 'Musical_instrument', 'Trumpet', 'Brass_instrument', 'Saxophone']"
The_Godfather,Universe,True,7,"['The_Godfather', 'Australia', 'Kangaroo', 'Wallaby', 'Animal', 'Energy', 'Universe']"
The_Hobbit,Athens,True,5,"['The_Hobbit', 'Country', 'Iceland', 'Europe', 'Athens']"
The_Hobbit,Judaism,True,3,"['The_Hobbit', 'Hebrew_language', 'Judaism']"
The_Hobbit,Libya,True,11,"['The_Hobbit', 'Country', 'Iceland', 'Norway', 'Russia', 'Ukraine', 'Kazakhstan', 'Kyrgyzstan', 'Afghanistan', 'Pakistan', 'Libya']"
The_Hobbit,Metal,True,5,"['The_Hobbit', 'Language', 'Science', 'Chemistry', 'Metal']"
The_Legend_of_Zelda_series,Banana,True,8,"['The_Legend_of_Zelda_series', 'Nintendo', 'Mario', 'Rabbit', 'Animal', 'Plant', 'Fruit', 'Banana']"
The_Legend_of_Zelda_series,Lung_cancer,True,5,"['The_Legend_of_Zelda_series', 'Japan', 'Medicine', 'Cancer', 'Lung_cancer']"
The_Legend_of_Zelda_series,Pyramid,True,7,"['The_Legend_of_Zelda_series', 'Japan', 'Volcano', 'Magma', 'Granite', 'Egyptian_pyramids', 'Pyramid']"
The_Legend_of_Zelda_series,Tim_Henman,False,25,"['The_Legend_of_Zelda_series', 'Japan', 'Felice_Beato', 'France', 'New_Caledonia', 'Tamil_people', 'Folk_music', 'Bob_Dylan', 'Neil_Young', 'Nashville%2C_Tennessee', 'National_Hockey_League', 'Detroit%2C_Michigan', 'Ann_Arbor%2C_Michigan', 'Frank_Lloyd_Wright', 'United_States', 'Bald_Eagle', 'Golden_Eagle', 'Bird', 'Rock_Pigeon', 'Wood_Pigeon', 'Crow', 'Iron_Age', 'Bronze_Age', 'Minoan_civilization', 'Maya_civilization']"
The_Lion%2C_the_Witch_and_the_Wardrobe,Latin_America,True,4,"['The_Lion%2C_the_Witch_and_the_Wardrobe', 'Country', 'United_States', 'Latin_America']"
The_Lion_King,Microsoft,True,6,"['The_Lion_King', 'Television', 'Technology', 'Computer', 'Microsoft_Windows', 'Microsoft']"
The_Lion_King,Peru,True,7,"['The_Lion_King', 'Japan', 'North_America', 'Honduras', 'Panama', 'South_America', 'Peru']"
The_Lion_King,Stegosaurus,True,6,"['The_Lion_King', 'Lion', 'Carnivore', 'Tyrannosaurus', 'Dinosaur', 'Stegosaurus']"
The_Lorax,Cleopatra_VII,True,6,"['The_Lorax', 'Biodiversity', 'Africa', 'Ancient_Egypt', 'Roman_Empire', 'Cleopatra_VII']"
The_Lord_of_the_Rings,Dolphin,True,5,"['The_Lord_of_the_Rings', 'Star_Wars', 'Jaws_%28film%29', 'Shark', 'Dolphin']"
The_Lord_of_the_Rings,George_H._W._Bush,True,4,"['The_Lord_of_the_Rings', 'World_War_I', 'President_of_the_United_States', 'George_H._W._Bush']"
The_Magic_Flute,Telephone,True,6,"['The_Magic_Flute', 'English_language', 'Internet', 'Music', 'Communication', 'Telephone']"
The_Magic_Flute,Vitamin_D,True,10,"['The_Magic_Flute', 'English_language', 'Canadian_English', 'Canada', 'Ice_hockey', 'United_States', 'Medicine', 'Health', 'Nutrition', 'Vitamin_D']"
The_Marriage_of_Figaro,The_Lord_of_the_Rings_film_trilogy,False,25,"['The_Marriage_of_Figaro', 'Vienna', 'Roman_Empire', 'Constantine_I', 'King_Arthur', 'Battle_of_Hastings', 'Norman_conquest_of_England', 'Domesday_Book', 'England', 'Wars_of_the_Roses', 'Richard_III_of_England', 'Richard_III_%28play%29', 'Henry_VII_of_England', 'Edward_III_of_England', 'House_of_Lords', 'Henry_VIII_of_England', 'Book_of_Common_Prayer', 'William_III_of_England', 'James_II_of_England', 'Mary_II_of_England', 'France', 'Middle_Ages', 'Battle_of_Tours', 'Holy_Roman_Empire', 'Medieval_literature']"
The_Merchant_of_Venice,Fungus,True,6,"['The_Merchant_of_Venice', 'Jew', 'Latin', 'Science', 'Biology', 'Fungus']"
The_Origin_of_Species,David_Beckham,True,21,"['The_Origin_of_Species', 'Charles_Darwin', 'William_IV_of_the_United_Kingdom', 'David_Cameron', 'Harold_Macmillan', 'Tony_Blair', 'Prime_Minister_of_the_United_Kingdom', 'William_III_of_England', 'Charles_I_of_England', 'James_I_of_England', 'Ben_Jonson', 'Charles_II_of_England', 'Isaac_Newton', 'Adam_Smith', 'David_Hume', 'Immanuel_Kant', 'David_Hilbert', 'Georg_Cantor', 'United_Kingdom', 'Manchester_United_F.C.', 'David_Beckham']"
The_Origin_of_Species,Supreme_Court_of_the_United_States,True,3,"['The_Origin_of_Species', 'United_States', 'Supreme_Court_of_the_United_States']"
The_Rime_of_the_Ancient_Mariner,Galaxy,True,3,"['The_Rime_of_the_Ancient_Mariner', 'Sun', 'Galaxy']"
The_Rolling_Stones,Leonardo_da_Vinci,True,3,"['The_Rolling_Stones', 'Bill_Gates', 'Leonardo_da_Vinci']"
The_Rolling_Stones,Milan,True,4,"['The_Rolling_Stones', 'Munich', 'Italy', 'Milan']"
The_Seagull,Pretoria,True,5,"['The_Seagull', 'Moscow', 'Paris', 'Africa', 'Pretoria']"
The_Simpsons,Aruba,True,10,"['The_Simpsons', 'Antarctica', 'Africa', 'Angola', 'Namibia', 'Cuba', 'Peru', 'Lima', 'South_America', 'Aruba']"
The_Simpsons,Bat-eared_Fox,True,14,"['The_Simpsons', 'Scooby-Doo', 'Looney_Tunes', 'Donald_Duck', 'United_States', 'Bald_Eagle', 'Bird_of_prey', 'Bird', 'Mammal', 'Bat', 'Vampire_bat', 'Rabies', 'Fox', 'Bat-eared_Fox']"
The_Simpsons,Seed,True,4,"['The_Simpsons', 'Doom', 'Cereal', 'Seed']"
The_Smiths,Tornado,True,5,"['The_Smiths', 'United_Kingdom', 'Bermuda', 'Florida', 'Tornado']"
The_Supremes,Port_Louis,False,25,"['The_Supremes', 'Chicago', 'Mississippi_River', 'Congo_River', 'Atlantic_Ocean', 'French_Guiana', 'French_language', 'Martinique', 'Caribbean_Sea', 'Gulf_of_Mexico', 'Mediterranean_Sea', 'Red_Sea', 'Black_Sea', 'Aral_Sea', 'Baltic_Sea', 'North_Sea', 'France', 'Louis_XIV_of_France', 'Paris', 'Algiers', 'Morocco', 'Western_Sahara', 'Spanish_language', 'El_Salvador', 'Pacific_Ocean']"
The_X-Files,Dove,True,5,"['The_X-Files', 'United_States', 'Bald_Eagle', 'Bird', 'Dove']"
The_X-Files,Rutherfordium,True,23,"['The_X-Files', 'United_States', 'Nuclear_weapon', 'Plutonium', 'Americium', 'Uranium', 'Thorium', 'Radium', 'Polonium', 'Beryllium', 'Neutron', 'Atom', 'Rubidium', 'Strontium', 'Electron', 'Proton', 'Quark', 'Helium', 'Germanium', 'Chemical_element', 'Lutetium', 'Hafnium', 'Rutherfordium']"
Theatre,Cuba,True,3,"['Theatre', 'Russia', 'Cuba']"
Theatre,Lyndon_B._Johnson,True,4,"['Theatre', 'United_States', 'John_F._Kennedy', 'Lyndon_B._Johnson']"
Theatre,Sociology,True,6,"['Theatre', 'Drama', '20th_century', 'Communism', 'Marxism', 'Sociology']"
Theatre,Zebra,True,8,"['Theatre', 'United_States', 'Bald_Eagle', 'Animal', 'Fish', 'Dolphin', 'Mammal', 'Zebra']"
Theatre_in_the_round,Dubai,True,5,"['Theatre_in_the_round', 'London', 'Israel', 'United_Arab_Emirates', 'Dubai']"
Theatre_in_the_round,Madagascar,True,4,"['Theatre_in_the_round', 'Greece', 'Tanzania', 'Madagascar']"
Theodore_Roosevelt,1980_eruption_of_Mount_St._Helens,True,6,"['Theodore_Roosevelt', 'Mount_Rushmore', 'Magma', 'Yellowstone_National_Park', 'Mount_St._Helens', '1980_eruption_of_Mount_St._Helens']"
Theodore_Roosevelt,Eagle,True,5,"['Theodore_Roosevelt', 'Elephant', 'Animal', 'Bird', 'Eagle']"
Theodore_Roosevelt,Genghis_Khan,True,9,"['Theodore_Roosevelt', 'Abraham_Lincoln', 'William_Tecumseh_Sherman', 'Napoleon_I_of_France', 'Charlemagne', 'Byzantine_Empire', 'Mesopotamia', 'Persian_Empire', 'Genghis_Khan']"
Therizinosaurus,Athens,True,6,"['Therizinosaurus', 'Saurischia', 'Ornithischia', 'Cretaceous', 'Europe', 'Athens']"
Thermodynamics,Cereal,True,11,"['Thermodynamics', 'Matter', 'Gas', 'Phase_%28matter%29', 'Crystal', 'Salt', 'Almond', 'Sugar', 'Chocolate', 'Food', 'Cereal']"
Thomas_Becket,Blue_shark,False,25,"['Thomas_Becket', 'London', 'Black_Death', 'Black_Sea', 'Red_Sea', 'Indian_Ocean', 'Atlantic_Ocean', 'Pacific_Ocean', 'Southern_Ocean', 'Arctic_Ocean', 'Ocean', 'Aral_Sea', 'Sea', 'Irish_Sea', 'Ice_age', 'Ice_sheet', 'Sea_level_rise', 'Tide', 'Full_moon', 'Lunar_eclipse', 'Earth', 'Red_giant', 'Star', 'Crab_Nebula', 'Planetary_nebula']"
Thomas_Gainsborough,Dead_Sea_scrolls,False,25,"['Thomas_Gainsborough', 'England', 'North_Sea', 'Baltic_Sea', 'Black_Sea', 'Sea', 'Dead_Sea', 'Red_Sea', 'Indian_Ocean', 'Arctic_Ocean', 'Ocean', 'Mediterranean_Sea', 'Atlantic_Ocean', 'Caribbean_Sea', 'Gulf_of_Mexico', 'United_States', 'Kingman_Reef', 'Pacific_Ocean', 'South_China_Sea', 'Europe', 'Caspian_Sea', 'Volga_River', 'Attila_the_Hun', 'Byzantine_Empire', '13th_century']"
Thomas_Hobbes,Trichinosis,False,25,"['Thomas_Hobbes', 'English_language', 'United_States', 'France', 'United_Kingdom', 'Europe', 'Crustacean', 'Insect', 'Yellow_fever', 'Africa', 'World_War_II', 'Germany', 'England', 'Latin', 'Italy', 'India', 'Japan', 'China', 'Christianity', 'Spain', 'Russia', 'Time_zone', 'Canada', 'Currency', '19th_century']"
Thomas_Malthus,Turkey,True,4,"['Thomas_Malthus', 'England', 'Greece', 'Turkey']"
Thomas_Pynchon,DNA,True,4,"['Thomas_Pynchon', 'Science', 'Biology', 'DNA']"
Thor,6th_century,True,4,"['Thor', '10th_century', '11th_century', '6th_century']"
Thor,Microscope,True,13,"['Thor', 'English_language', 'United_States', 'Electronics', 'Physics', 'Telescope', 'Binoculars', 'Optical_telescope', 'Photon', 'Ultraviolet', 'Retina', 'Light', 'Microscope']"
Thor,San_Francisco%2C_California,True,11,"['Thor', 'Sheffield', 'Football_%28soccer%29', 'Latin_America', 'Mexico_City', 'Santiago%2C_Chile', 'Buenos_Aires', 'Genoa', 'Baltimore%2C_Maryland', 'Los_Angeles%2C_California', 'San_Francisco%2C_California']"
Three_Laws_of_Robotics,Horn_of_Africa,True,8,"['Three_Laws_of_Robotics', 'Voltaire', 'France', 'Sub-Saharan_Africa', 'Southern_Africa', 'North_Africa', 'Africa', 'Horn_of_Africa']"
Thucydides,Fluorine,True,10,"['Thucydides', 'Democracy', 'Fascism', 'Italy', 'United_States', 'Steel', 'Iron', 'Ammonia', 'Chlorine', 'Fluorine']"
Tibet,Internet,True,7,"['Tibet', 'India', 'Europe', 'Earth', 'Geography', 'Communication', 'Internet']"
Tide,Mississippi_River,True,4,"['Tide', 'Flood', 'River', 'Mississippi_River']"
Tiger,Cameroon,True,5,"['Tiger', 'Indonesia', 'Brazil', 'Africa', 'Cameroon']"
Tiger,Coconut,True,12,"['Tiger', 'Elephant', 'Buddha', 'Pali_Canon', 'Abhidhamma_Pitaka', 'University_of_Bristol', 'United_Kingdom', 'Bermuda', 'Tobacco', 'Plant', 'Fruit', 'Coconut']"
Tiger_Woods,Thermodynamic_temperature,True,21,"['Tiger_Woods', 'United_States', 'France', 'United_Kingdom', 'Europe', 'Germany', 'English_language', 'World_War_II', 'India', 'Japan', 'China', 'Climate', 'Climate_change', 'Weather', 'Weather_forecasting', 'Earth%27s_atmosphere', 'Heat', 'Phase_%28matter%29', 'Thermodynamics', 'Entropy', 'Thermodynamic_temperature']"
Tiger_Woods,Ununquadium,True,9,"['Tiger_Woods', 'Helium', 'Uranium', 'Neptunium', 'Plutonium', 'Radium', 'Thallium', 'Ununtrium', 'Ununquadium']"
Tigris,Barcelona,True,4,"['Tigris', 'Turkey', 'Spain', 'Barcelona']"
Tiktaalik,Tunis,True,6,"['Tiktaalik', 'Canada', 'Yugoslavia', 'Libya', 'Tunisia', 'Tunis']"
Timbuktu,Basking_shark,True,19,"['Timbuktu', 'French_language', 'Indian_Ocean', 'Red_Sea', 'Black_Sea', 'Aral_Sea', 'Baltic_Sea', 'Atlantic_Ocean', 'Southern_Ocean', 'Arctic_Ocean', 'Pacific_Ocean', 'Cape_Horn', 'Albatross', 'Whale', 'Blue_Whale', 'Humpback_Whale', 'Sperm_Whale', 'Shark', 'Basking_shark']"
Timeline_of_discovery_of_solar_system_planets_and_their_natural_satellites,Economics,True,3,"['Timeline_of_discovery_of_solar_system_planets_and_their_natural_satellites', 'China', 'Economics']"
Timeline_of_discovery_of_solar_system_planets_and_their_natural_satellites,Emotion,True,5,"['Timeline_of_discovery_of_solar_system_planets_and_their_natural_satellites', 'Stoicism', 'Ethics', 'Psychology', 'Emotion']"
Timur,Stephen_Hawking,True,13,"['Timur', 'Genghis_Khan', 'Black_Sea', 'Europe', 'Hawk', 'Bird', 'Snowy_Owl', 'Harry_Potter', 'Star_Trek', 'Doctor_Who', 'Douglas_Adams', 'The_Hitchhiker%27s_Guide_to_the_Galaxy', 'Stephen_Hawking']"
Tin,Political_philosophy,True,5,"['Tin', 'Europe', 'Democracy', 'Philosophy', 'Political_philosophy']"
Tin,The_Lord_of_the_Rings,True,5,"['Tin', 'Europe', 'Greek_mythology', 'Mythology', 'The_Lord_of_the_Rings']"
Titanium,Flamingo,True,7,"['Titanium', 'Sun', 'Heat', 'Ice', 'Color', 'Bird', 'Flamingo']"
Titanium,Seoul,True,4,"['Titanium', 'Moscow', 'Tokyo', 'Seoul']"
Tobacco,The_Lion_King,False,25,"['Tobacco', 'Ganesha', 'Elephant', 'The_Simpsons', 'Seinfeld', 'Superman', 'Batman', 'Spring_Heeled_Jack', 'Folklore', 'Mythology', 'Star_Wars', 'Richard_Wagner', 'Hugo_Wolf', 'Opera', 'Ludwig_van_Beethoven', 'French_Revolution', 'Jacques-Louis_David', 'Adolf_Hitler', 'The_Holocaust', 'Rwandan_Genocide', 'Second_Congo_War', 'African_Union', 'Chadian-Sudanese_conflict', 'Republic_of_the_Congo', 'Democratic_Republic_of_the_Congo']"
